run_count,sample_index,camera_id,exposure_time,unix_timestamp,datetime,filename
0,27,1,931181.0,1741385552.807456,2025-03-07 17:12:32.807456,captured_images\2025-03-07_17-02-54\4x8\Sample_27\sample_27_20250307_171232_0000_1.tif
0,28,0,436602.0,1741385571.42731,2025-03-07 17:12:51.427310,captured_images\2025-03-07_17-02-54\4x8\Sample_28\sample_28_20250307_171251_0000_0.tif
0,28,1,699971.0,1741385571.42731,2025-03-07 17:12:51.427310,captured_images\2025-03-07_17-02-54\4x8\Sample_28\sample_28_20250307_171251_0000_1.tif
0,29,0,568488.0,1741385590.016702,2025-03-07 17:13:10.016702,captured_images\2025-03-07_17-02-54\4x8\Sample_29\sample_29_20250307_171310_0000_0.tif
0,29,1,1000000.0,1741385590.016702,2025-03-07 17:13:10.016702,captured_images\2025-03-07_17-02-54\4x8\Sample_29\sample_29_20250307_171310_0000_1.tif
0,30,0,687575.0,1741385608.610558,2025-03-07 17:13:28.610558,captured_images\2025-03-07_17-02-54\4x8\Sample_30\sample_30_20250307_171328_0000_0.tif
0,30,1,1000000.0,1741385608.610558,2025-03-07 17:13:28.610558,captured_images\2025-03-07_17-02-54\4x8\Sample_30\sample_30_20250307_171328_0000_1.tif
0,31,0,737890.0,1741385627.183857,2025-03-07 17:13:47.183857,captured_images\2025-03-07_17-02-54\4x8\Sample_31\sample_31_20250307_171347_0000_0.tif
0,31,1,1000000.0,1741385627.183857,2025-03-07 17:13:47.183857,captured_images\2025-03-07_17-02-54\4x8\Sample_31\sample_31_20250307_171347_0000_1.tif
1,0,0,339195.0,1741385711.369574,2025-03-07 17:15:11.369574,captured_images\2025-03-07_17-02-54\4x8\Sample_0\sample_0_20250307_171511_0001_0.tif
1,0,1,395681.0,1741385711.369574,2025-03-07 17:15:11.369574,captured_images\2025-03-07_17-02-54\4x8\Sample_0\sample_0_20250307_171511_0001_1.tif
1,1,0,320747.0,1741385729.993463,2025-03-07 17:15:29.993463,captured_images\2025-03-07_17-02-54\4x8\Sample_1\sample_1_20250307_171529_0001_0.tif
1,1,1,379717.0,1741385729.993463,2025-03-07 17:15:29.993463,captured_images\2025-03-07_17-02-54\4x8\Sample_1\sample_1_20250307_171529_0001_1.tif
1,2,0,294462.0,1741385748.60115,2025-03-07 17:15:48.601150,captured_images\2025-03-07_17-02-54\4x8\Sample_2\sample_2_20250307_171548_0001_0.tif
1,2,1,357645.0,1741385748.60115,2025-03-07 17:15:48.601150,captured_images\2025-03-07_17-02-54\4x8\Sample_2\sample_2_20250307_171548_0001_1.tif
1,3,0,258044.0,1741385767.182891,2025-03-07 17:16:07.182891,captured_images\2025-03-07_17-02-54\4x8\Sample_3\sample_3_20250307_171607_0001_0.tif
1,3,1,339524.0,1741385767.182891,2025-03-07 17:16:07.182891,captured_images\2025-03-07_17-02-54\4x8\Sample_3\sample_3_20250307_171607_0001_1.tif
1,4,0,572079.0,1741385785.784593,2025-03-07 17:16:25.784593,captured_images\2025-03-07_17-02-54\4x8\Sample_4\sample_4_20250307_171625_0001_0.tif
1,4,1,816850.0,1741385785.784593,2025-03-07 17:16:25.784593,captured_images\2025-03-07_17-02-54\4x8\Sample_4\sample_4_20250307_171625_0001_1.tif
1,5,0,625829.0,1741385804.41297,2025-03-07 17:16:44.412970,captured_images\2025-03-07_17-02-54\4x8\Sample_5\sample_5_20250307_171644_0001_0.tif
1,5,1,840972.0,1741385804.41297,2025-03-07 17:16:44.412970,captured_images\2025-03-07_17-02-54\4x8\Sample_5\sample_5_20250307_171644_0001_1.tif
1,6,0,684024.0,1741385823.041242,2025-03-07 17:17:03.041242,captured_images\2025-03-07_17-02-54\4x8\Sample_6\sample_6_20250307_171703_0001_0.tif
1,6,1,875945.0,1741385823.041242,2025-03-07 17:17:03.041242,captured_images\2025-03-07_17-02-54\4x8\Sample_6\sample_6_20250307_171703_0001_1.tif
1,7,0,784631.0,1741385841.615921,2025-03-07 17:17:21.615921,captured_images\2025-03-07_17-02-54\4x8\Sample_7\sample_7_20250307_171721_0001_0.tif
1,7,1,969953.0,1741385841.615921,2025-03-07 17:17:21.615921,captured_images\2025-03-07_17-02-54\4x8\Sample_7\sample_7_20250307_171721_0001_1.tif
1,8,0,873915.0,1741385860.2241,2025-03-07 17:17:40.224100,captured_images\2025-03-07_17-02-54\4x8\Sample_8\sample_8_20250307_171740_0001_0.tif
1,8,1,998509.0,1741385860.2241,2025-03-07 17:17:40.224100,captured_images\2025-03-07_17-02-54\4x8\Sample_8\sample_8_20250307_171740_0001_1.tif
1,9,0,738819.0,1741385878.813739,2025-03-07 17:17:58.813739,captured_images\2025-03-07_17-02-54\4x8\Sample_9\sample_9_20250307_171758_0001_0.tif
1,9,1,889713.0,1741385878.813739,2025-03-07 17:17:58.813739,captured_images\2025-03-07_17-02-54\4x8\Sample_9\sample_9_20250307_171758_0001_1.tif
1,10,0,675976.0,1741385897.429021,2025-03-07 17:18:17.429021,captured_images\2025-03-07_17-02-54\4x8\Sample_10\sample_10_20250307_171817_0001_0.tif
1,10,1,850342.0,1741385897.429021,2025-03-07 17:18:17.429021,captured_images\2025-03-07_17-02-54\4x8\Sample_10\sample_10_20250307_171817_0001_1.tif
1,11,0,614796.0,1741385916.050093,2025-03-07 17:18:36.050093,captured_images\2025-03-07_17-02-54\4x8\Sample_11\sample_11_20250307_171836_0001_0.tif
1,11,1,811935.0,1741385916.050093,2025-03-07 17:18:36.050093,captured_images\2025-03-07_17-02-54\4x8\Sample_11\sample_11_20250307_171836_0001_1.tif
1,12,0,656010.0,1741385934.646472,2025-03-07 17:18:54.646472,captured_images\2025-03-07_17-02-54\4x8\Sample_12\sample_12_20250307_171854_0001_0.tif
1,12,1,800875.0,1741385934.646472,2025-03-07 17:18:54.646472,captured_images\2025-03-07_17-02-54\4x8\Sample_12\sample_12_20250307_171854_0001_1.tif
1,13,0,752469.0,1741385953.26758,2025-03-07 17:19:13.267580,captured_images\2025-03-07_17-02-54\4x8\Sample_13\sample_13_20250307_171913_0001_0.tif
1,13,1,891854.0,1741385953.26758,2025-03-07 17:19:13.267580,captured_images\2025-03-07_17-02-54\4x8\Sample_13\sample_13_20250307_171913_0001_1.tif
1,14,0,859803.0,1741385971.887038,2025-03-07 17:19:31.887038,captured_images\2025-03-07_17-02-54\4x8\Sample_14\sample_14_20250307_171931_0001_0.tif
1,14,1,986584.0,1741385971.887038,2025-03-07 17:19:31.887038,captured_images\2025-03-07_17-02-54\4x8\Sample_14\sample_14_20250307_171931_0001_1.tif
1,15,0,1000000.0,1741385990.483801,2025-03-07 17:19:50.483801,captured_images\2025-03-07_17-02-54\4x8\Sample_15\sample_15_20250307_171950_0001_0.tif
1,15,1,1000000.0,1741385990.483801,2025-03-07 17:19:50.483801,captured_images\2025-03-07_17-02-54\4x8\Sample_15\sample_15_20250307_171950_0001_1.tif
1,16,0,1000000.0,1741386009.079643,2025-03-07 17:20:09.079643,captured_images\2025-03-07_17-02-54\4x8\Sample_16\sample_16_20250307_172009_0001_0.tif
1,16,1,1000000.0,1741386009.079643,2025-03-07 17:20:09.079643,captured_images\2025-03-07_17-02-54\4x8\Sample_16\sample_16_20250307_172009_0001_1.tif
1,17,0,998045.0,1741386027.697049,2025-03-07 17:20:27.697049,captured_images\2025-03-07_17-02-54\4x8\Sample_17\sample_17_20250307_172027_0001_0.tif
1,17,1,1000000.0,1741386027.697049,2025-03-07 17:20:27.697049,captured_images\2025-03-07_17-02-54\4x8\Sample_17\sample_17_20250307_172027_0001_1.tif
1,18,0,839896.0,1741386046.291544,2025-03-07 17:20:46.291544,captured_images\2025-03-07_17-02-54\4x8\Sample_18\sample_18_20250307_172046_0001_0.tif
1,18,1,935823.0,1741386046.291544,2025-03-07 17:20:46.291544,captured_images\2025-03-07_17-02-54\4x8\Sample_18\sample_18_20250307_172046_0001_1.tif
1,19,0,703595.0,1741386064.878746,2025-03-07 17:21:04.878746,captured_images\2025-03-07_17-02-54\4x8\Sample_19\sample_19_20250307_172104_0001_0.tif
1,19,1,811388.0,1741386064.878746,2025-03-07 17:21:04.878746,captured_images\2025-03-07_17-02-54\4x8\Sample_19\sample_19_20250307_172104_0001_1.tif
1,20,0,807879.0,1741386083.468991,2025-03-07 17:21:23.468991,captured_images\2025-03-07_17-02-54\4x8\Sample_20\sample_20_20250307_172123_0001_0.tif
1,20,1,883325.0,1741386083.468991,2025-03-07 17:21:23.468991,captured_images\2025-03-07_17-02-54\4x8\Sample_20\sample_20_20250307_172123_0001_1.tif
1,21,0,945850.0,1741386102.067732,2025-03-07 17:21:42.067732,captured_images\2025-03-07_17-02-54\4x8\Sample_21\sample_21_20250307_172142_0001_0.tif
1,21,1,1000000.0,1741386102.067732,2025-03-07 17:21:42.067732,captured_images\2025-03-07_17-02-54\4x8\Sample_21\sample_21_20250307_172142_0001_1.tif
1,22,0,1000000.0,1741386120.779339,2025-03-07 17:22:00.779339,captured_images\2025-03-07_17-02-54\4x8\Sample_22\sample_22_20250307_172200_0001_0.tif
1,22,1,1000000.0,1741386120.779339,2025-03-07 17:22:00.779339,captured_images\2025-03-07_17-02-54\4x8\Sample_22\sample_22_20250307_172200_0001_1.tif
1,23,0,1000000.0,1741386139.379016,2025-03-07 17:22:19.379016,captured_images\2025-03-07_17-02-54\4x8\Sample_23\sample_23_20250307_172219_0001_0.tif
1,23,1,1000000.0,1741386139.379016,2025-03-07 17:22:19.379016,captured_images\2025-03-07_17-02-54\4x8\Sample_23\sample_23_20250307_172219_0001_1.tif
1,24,0,1000000.0,1741386158.045257,2025-03-07 17:22:38.045257,captured_images\2025-03-07_17-02-54\4x8\Sample_24\sample_24_20250307_172238_0001_0.tif
1,24,1,1000000.0,1741386158.045257,2025-03-07 17:22:38.045257,captured_images\2025-03-07_17-02-54\4x8\Sample_24\sample_24_20250307_172238_0001_1.tif
1,25,0,996094.0,1741386176.674053,2025-03-07 17:22:56.674053,captured_images\2025-03-07_17-02-54\4x8\Sample_25\sample_25_20250307_172256_0001_0.tif
1,25,1,1000000.0,1741386176.674053,2025-03-07 17:22:56.674053,captured_images\2025-03-07_17-02-54\4x8\Sample_25\sample_25_20250307_172256_0001_1.tif
1,26,0,891996.0,1741386195.294408,2025-03-07 17:23:15.294408,captured_images\2025-03-07_17-02-54\4x8\Sample_26\sample_26_20250307_172315_0001_0.tif
1,26,1,1000000.0,1741386195.294408,2025-03-07 17:23:15.294408,captured_images\2025-03-07_17-02-54\4x8\Sample_26\sample_26_20250307_172315_0001_1.tif
1,27,0,796552.0,1741386213.879845,2025-03-07 17:23:33.879845,captured_images\2025-03-07_17-02-54\4x8\Sample_27\sample_27_20250307_172333_0001_0.tif
1,27,1,931071.0,1741386213.879845,2025-03-07 17:23:33.879845,captured_images\2025-03-07_17-02-54\4x8\Sample_27\sample_27_20250307_172333_0001_1.tif
1,28,0,436585.0,1741386232.479768,2025-03-07 17:23:52.479768,captured_images\2025-03-07_17-02-54\4x8\Sample_28\sample_28_20250307_172352_0001_0.tif
1,28,1,699862.0,1741386232.479768,2025-03-07 17:23:52.479768,captured_images\2025-03-07_17-02-54\4x8\Sample_28\sample_28_20250307_172352_0001_1.tif
1,29,0,567880.0,1741386251.07823,2025-03-07 17:24:11.078230,captured_images\2025-03-07_17-02-54\4x8\Sample_29\sample_29_20250307_172411_0001_0.tif
1,29,1,1000000.0,1741386251.07823,2025-03-07 17:24:11.078230,captured_images\2025-03-07_17-02-54\4x8\Sample_29\sample_29_20250307_172411_0001_1.tif
1,30,0,687489.0,1741386269.696142,2025-03-07 17:24:29.696142,captured_images\2025-03-07_17-02-54\4x8\Sample_30\sample_30_20250307_172429_0001_0.tif
1,30,1,1000000.0,1741386269.696142,2025-03-07 17:24:29.696142,captured_images\2025-03-07_17-02-54\4x8\Sample_30\sample_30_20250307_172429_0001_1.tif
1,31,0,737757.0,1741386288.283684,2025-03-07 17:24:48.283684,captured_images\2025-03-07_17-02-54\4x8\Sample_31\sample_31_20250307_172448_0001_0.tif
1,31,1,1000000.0,1741386288.283684,2025-03-07 17:24:48.283684,captured_images\2025-03-07_17-02-54\4x8\Sample_31\sample_31_20250307_172448_0001_1.tif
2,0,0,338899.0,1741386371.443499,2025-03-07 17:26:11.443499,captured_images\2025-03-07_17-02-54\4x8\Sample_0\sample_0_20250307_172611_0002_0.tif
2,0,1,395440.0,1741386371.443499,2025-03-07 17:26:11.443499,captured_images\2025-03-07_17-02-54\4x8\Sample_0\sample_0_20250307_172611_0002_1.tif
2,1,0,321095.0,1741386390.078406,2025-03-07 17:26:30.078406,captured_images\2025-03-07_17-02-54\4x8\Sample_1\sample_1_20250307_172630_0002_0.tif
2,1,1,379110.0,1741386390.078406,2025-03-07 17:26:30.078406,captured_images\2025-03-07_17-02-54\4x8\Sample_1\sample_1_20250307_172630_0002_1.tif
2,2,0,294494.0,1741386408.685671,2025-03-07 17:26:48.685671,captured_images\2025-03-07_17-02-54\4x8\Sample_2\sample_2_20250307_172648_0002_0.tif
2,2,1,357773.0,1741386408.685671,2025-03-07 17:26:48.685671,captured_images\2025-03-07_17-02-54\4x8\Sample_2\sample_2_20250307_172648_0002_1.tif
2,3,0,258069.0,1741386427.283955,2025-03-07 17:27:07.283955,captured_images\2025-03-07_17-02-54\4x8\Sample_3\sample_3_20250307_172707_0002_0.tif
2,3,1,339643.0,1741386427.283955,2025-03-07 17:27:07.283955,captured_images\2025-03-07_17-02-54\4x8\Sample_3\sample_3_20250307_172707_0002_1.tif
2,4,0,571753.0,1741386445.866378,2025-03-07 17:27:25.866378,captured_images\2025-03-07_17-02-54\4x8\Sample_4\sample_4_20250307_172725_0002_0.tif
2,4,1,816403.0,1741386445.866378,2025-03-07 17:27:25.866378,captured_images\2025-03-07_17-02-54\4x8\Sample_4\sample_4_20250307_172725_0002_1.tif
2,5,0,625486.0,1741386464.477948,2025-03-07 17:27:44.477948,captured_images\2025-03-07_17-02-54\4x8\Sample_5\sample_5_20250307_172744_0002_0.tif
2,5,1,840524.0,1741386464.477948,2025-03-07 17:27:44.477948,captured_images\2025-03-07_17-02-54\4x8\Sample_5\sample_5_20250307_172744_0002_1.tif
2,6,0,683662.0,1741386483.059885,2025-03-07 17:28:03.059885,captured_images\2025-03-07_17-02-54\4x8\Sample_6\sample_6_20250307_172803_0002_0.tif
2,6,1,874619.0,1741386483.059885,2025-03-07 17:28:03.059885,captured_images\2025-03-07_17-02-54\4x8\Sample_6\sample_6_20250307_172803_0002_1.tif
2,7,0,781935.0,1741386501.64218,2025-03-07 17:28:21.642180,captured_images\2025-03-07_17-02-54\4x8\Sample_7\sample_7_20250307_172821_0002_0.tif
2,7,1,968473.0,1741386501.64218,2025-03-07 17:28:21.642180,captured_images\2025-03-07_17-02-54\4x8\Sample_7\sample_7_20250307_172821_0002_1.tif
2,8,0,873437.0,1741386520.247315,2025-03-07 17:28:40.247315,captured_images\2025-03-07_17-02-54\4x8\Sample_8\sample_8_20250307_172840_0002_0.tif
2,8,1,997953.0,1741386520.247315,2025-03-07 17:28:40.247315,captured_images\2025-03-07_17-02-54\4x8\Sample_8\sample_8_20250307_172840_0002_1.tif
2,9,0,738393.0,1741386538.863004,2025-03-07 17:28:58.863004,captured_images\2025-03-07_17-02-54\4x8\Sample_9\sample_9_20250307_172858_0002_0.tif
2,9,1,889214.0,1741386538.863004,2025-03-07 17:28:58.863004,captured_images\2025-03-07_17-02-54\4x8\Sample_9\sample_9_20250307_172858_0002_1.tif
2,10,0,675614.0,1741386557.449185,2025-03-07 17:29:17.449185,captured_images\2025-03-07_17-02-54\4x8\Sample_10\sample_10_20250307_172917_0002_0.tif
2,10,1,849875.0,1741386557.449185,2025-03-07 17:29:17.449185,captured_images\2025-03-07_17-02-54\4x8\Sample_10\sample_10_20250307_172917_0002_1.tif
2,11,0,614451.0,1741386576.063139,2025-03-07 17:29:36.063139,captured_images\2025-03-07_17-02-54\4x8\Sample_11\sample_11_20250307_172936_0002_0.tif
2,11,1,811497.0,1741386576.063139,2025-03-07 17:29:36.063139,captured_images\2025-03-07_17-02-54\4x8\Sample_11\sample_11_20250307_172936_0002_1.tif
2,12,0,655634.0,1741386594.693552,2025-03-07 17:29:54.693552,captured_images\2025-03-07_17-02-54\4x8\Sample_12\sample_12_20250307_172954_0002_0.tif
2,12,1,801231.0,1741386594.693552,2025-03-07 17:29:54.693552,captured_images\2025-03-07_17-02-54\4x8\Sample_12\sample_12_20250307_172954_0002_1.tif
2,13,0,752048.0,1741386613.321312,2025-03-07 17:30:13.321312,captured_images\2025-03-07_17-02-54\4x8\Sample_13\sample_13_20250307_173013_0002_0.tif
2,13,1,891385.0,1741386613.321312,2025-03-07 17:30:13.321312,captured_images\2025-03-07_17-02-54\4x8\Sample_13\sample_13_20250307_173013_0002_1.tif
2,14,0,858434.0,1741386631.930243,2025-03-07 17:30:31.930243,captured_images\2025-03-07_17-02-54\4x8\Sample_14\sample_14_20250307_173031_0002_0.tif
2,14,1,986058.0,1741386631.930243,2025-03-07 17:30:31.930243,captured_images\2025-03-07_17-02-54\4x8\Sample_14\sample_14_20250307_173031_0002_1.tif
2,15,0,1000000.0,1741386650.551209,2025-03-07 17:30:50.551209,captured_images\2025-03-07_17-02-54\4x8\Sample_15\sample_15_20250307_173050_0002_0.tif
2,15,1,1000000.0,1741386650.551209,2025-03-07 17:30:50.551209,captured_images\2025-03-07_17-02-54\4x8\Sample_15\sample_15_20250307_173050_0002_1.tif
2,16,0,1000000.0,1741386669.165263,2025-03-07 17:31:09.165263,captured_images\2025-03-07_17-02-54\4x8\Sample_16\sample_16_20250307_173109_0002_0.tif
2,16,1,1000000.0,1741386669.165263,2025-03-07 17:31:09.165263,captured_images\2025-03-07_17-02-54\4x8\Sample_16\sample_16_20250307_173109_0002_1.tif
2,17,0,998045.0,1741386687.787646,2025-03-07 17:31:27.787646,captured_images\2025-03-07_17-02-54\4x8\Sample_17\sample_17_20250307_173127_0002_0.tif
2,17,1,1000000.0,1741386687.787646,2025-03-07 17:31:27.787646,captured_images\2025-03-07_17-02-54\4x8\Sample_17\sample_17_20250307_173127_0002_1.tif
2,18,0,839922.0,1741386706.403517,2025-03-07 17:31:46.403517,captured_images\2025-03-07_17-02-54\4x8\Sample_18\sample_18_20250307_173146_0002_0.tif
2,18,1,935875.0,1741386706.403517,2025-03-07 17:31:46.403517,captured_images\2025-03-07_17-02-54\4x8\Sample_18\sample_18_20250307_173146_0002_1.tif
2,19,0,703009.0,1741386725.050204,2025-03-07 17:32:05.050204,captured_images\2025-03-07_17-02-54\4x8\Sample_19\sample_19_20250307_173205_0002_0.tif
