run_count,sample_index,camera_id,exposure_time,unix_timestamp,datetime,filename
2,2,0,675749.0,1741389356.464554,2025-03-07 18:15:56.464554,captured_images\2025-03-07_18-02-32\4x4\Sample_2\sample_2_20250307_181556_0002_0.tif
2,2,1,849668.0,1741389356.464554,2025-03-07 18:15:56.464554,captured_images\2025-03-07_18-02-32\4x4\Sample_2\sample_2_20250307_181556_0002_1.tif
2,3,0,614614.0,1741389375.048549,2025-03-07 18:16:15.048549,captured_images\2025-03-07_18-02-32\4x4\Sample_3\sample_3_20250307_181615_0002_0.tif
2,3,1,812088.0,1741389375.048549,2025-03-07 18:16:15.048549,captured_images\2025-03-07_18-02-32\4x4\Sample_3\sample_3_20250307_181615_0002_1.tif
2,4,0,655815.0,1741389393.66056,2025-03-07 18:16:33.660560,captured_images\2025-03-07_18-02-32\4x4\Sample_4\sample_4_20250307_181633_0002_0.tif
2,4,1,801026.0,1741389393.66056,2025-03-07 18:16:33.660560,captured_images\2025-03-07_18-02-32\4x4\Sample_4\sample_4_20250307_181633_0002_1.tif
2,5,0,752247.0,1741389412.257632,2025-03-07 18:16:52.257632,captured_images\2025-03-07_18-02-32\4x4\Sample_5\sample_5_20250307_181652_0002_0.tif
2,5,1,892032.0,1741389412.257632,2025-03-07 18:16:52.257632,captured_images\2025-03-07_18-02-32\4x4\Sample_5\sample_5_20250307_181652_0002_1.tif
2,6,0,858725.0,1741389430.851798,2025-03-07 18:17:10.851798,captured_images\2025-03-07_18-02-32\4x4\Sample_6\sample_6_20250307_181710_0002_0.tif
2,6,1,985846.0,1741389430.851798,2025-03-07 18:17:10.851798,captured_images\2025-03-07_18-02-32\4x4\Sample_6\sample_6_20250307_181710_0002_1.tif
2,7,0,1000000.0,1741389449.449567,2025-03-07 18:17:29.449567,captured_images\2025-03-07_18-02-32\4x4\Sample_7\sample_7_20250307_181729_0002_0.tif
2,7,1,1000000.0,1741389449.449567,2025-03-07 18:17:29.449567,captured_images\2025-03-07_18-02-32\4x4\Sample_7\sample_7_20250307_181729_0002_1.tif
2,8,0,1000000.0,1741389468.032976,2025-03-07 18:17:48.032976,captured_images\2025-03-07_18-02-32\4x4\Sample_8\sample_8_20250307_181748_0002_0.tif
2,8,1,1000000.0,1741389468.032976,2025-03-07 18:17:48.032976,captured_images\2025-03-07_18-02-32\4x4\Sample_8\sample_8_20250307_181748_0002_1.tif
2,9,0,998045.0,1741389486.644824,2025-03-07 18:18:06.644824,captured_images\2025-03-07_18-02-32\4x4\Sample_9\sample_9_20250307_181806_0002_0.tif
2,9,1,1000000.0,1741389486.644824,2025-03-07 18:18:06.644824,captured_images\2025-03-07_18-02-32\4x4\Sample_9\sample_9_20250307_181806_0002_1.tif
2,10,0,840700.0,1741389505.273728,2025-03-07 18:18:25.273728,captured_images\2025-03-07_18-02-32\4x4\Sample_10\sample_10_20250307_181825_0002_0.tif
2,10,1,936730.0,1741389505.273728,2025-03-07 18:18:25.273728,captured_images\2025-03-07_18-02-32\4x4\Sample_10\sample_10_20250307_181825_0002_1.tif
2,11,0,703513.0,1741389523.872795,2025-03-07 18:18:43.872795,captured_images\2025-03-07_18-02-32\4x4\Sample_11\sample_11_20250307_181843_0002_0.tif
2,11,1,811351.0,1741389523.872795,2025-03-07 18:18:43.872795,captured_images\2025-03-07_18-02-32\4x4\Sample_11\sample_11_20250307_181843_0002_1.tif
2,12,0,807776.0,1741389542.482354,2025-03-07 18:19:02.482354,captured_images\2025-03-07_18-02-32\4x4\Sample_12\sample_12_20250307_181902_0002_0.tif
2,12,1,883282.0,1741389542.482354,2025-03-07 18:19:02.482354,captured_images\2025-03-07_18-02-32\4x4\Sample_12\sample_12_20250307_181902_0002_1.tif
2,13,0,945693.0,1741389561.084578,2025-03-07 18:19:21.084578,captured_images\2025-03-07_18-02-32\4x4\Sample_13\sample_13_20250307_181921_0002_0.tif
2,13,1,1000000.0,1741389561.084578,2025-03-07 18:19:21.084578,captured_images\2025-03-07_18-02-32\4x4\Sample_13\sample_13_20250307_181921_0002_1.tif
2,14,0,1000000.0,1741389579.683326,2025-03-07 18:19:39.683326,captured_images\2025-03-07_18-02-32\4x4\Sample_14\sample_14_20250307_181939_0002_0.tif
2,14,1,1000000.0,1741389579.683326,2025-03-07 18:19:39.683326,captured_images\2025-03-07_18-02-32\4x4\Sample_14\sample_14_20250307_181939_0002_1.tif
2,15,0,1000000.0,1741389598.291681,2025-03-07 18:19:58.291681,captured_images\2025-03-07_18-02-32\4x4\Sample_15\sample_15_20250307_181958_0002_0.tif
2,15,1,1000000.0,1741389598.291681,2025-03-07 18:19:58.291681,captured_images\2025-03-07_18-02-32\4x4\Sample_15\sample_15_20250307_181958_0002_1.tif
3,0,0,874689.0,1741389679.387798,2025-03-07 18:21:19.387798,captured_images\2025-03-07_18-02-32\4x4\Sample_0\sample_0_20250307_182119_0003_0.tif
3,0,1,998745.0,1741389679.387798,2025-03-07 18:21:19.387798,captured_images\2025-03-07_18-02-32\4x4\Sample_0\sample_0_20250307_182119_0003_1.tif
3,1,0,737981.0,1741389698.003798,2025-03-07 18:21:38.003798,captured_images\2025-03-07_18-02-32\4x4\Sample_1\sample_1_20250307_182138_0003_0.tif
3,1,1,889914.0,1741389698.003798,2025-03-07 18:21:38.003798,captured_images\2025-03-07_18-02-32\4x4\Sample_1\sample_1_20250307_182138_0003_1.tif
3,2,0,675859.0,1741389716.60899,2025-03-07 18:21:56.608990,captured_images\2025-03-07_18-02-32\4x4\Sample_2\sample_2_20250307_182156_0003_0.tif
3,2,1,850534.0,1741389716.60899,2025-03-07 18:21:56.608990,captured_images\2025-03-07_18-02-32\4x4\Sample_2\sample_2_20250307_182156_0003_1.tif
3,3,0,614694.0,1741389735.210868,2025-03-07 18:22:15.210868,captured_images\2025-03-07_18-02-32\4x4\Sample_3\sample_3_20250307_182215_0003_0.tif
3,3,1,812115.0,1741389735.210868,2025-03-07 18:22:15.210868,captured_images\2025-03-07_18-02-32\4x4\Sample_3\sample_3_20250307_182215_0003_1.tif
3,4,0,655906.0,1741389753.827145,2025-03-07 18:22:33.827145,captured_images\2025-03-07_18-02-32\4x4\Sample_4\sample_4_20250307_182233_0003_0.tif
3,4,1,801053.0,1741389753.827145,2025-03-07 18:22:33.827145,captured_images\2025-03-07_18-02-32\4x4\Sample_4\sample_4_20250307_182233_0003_1.tif
3,5,0,752344.0,1741389772.430577,2025-03-07 18:22:52.430577,captured_images\2025-03-07_18-02-32\4x4\Sample_5\sample_5_20250307_182252_0003_0.tif
3,5,1,892061.0,1741389772.430577,2025-03-07 18:22:52.430577,captured_images\2025-03-07_18-02-32\4x4\Sample_5\sample_5_20250307_182252_0003_1.tif
3,6,0,858789.0,1741389791.015139,2025-03-07 18:23:11.015139,captured_images\2025-03-07_18-02-32\4x4\Sample_6\sample_6_20250307_182311_0003_0.tif
3,6,1,986847.0,1741389791.015139,2025-03-07 18:23:11.015139,captured_images\2025-03-07_18-02-32\4x4\Sample_6\sample_6_20250307_182311_0003_1.tif
3,7,0,1000000.0,1741389809.619477,2025-03-07 18:23:29.619477,captured_images\2025-03-07_18-02-32\4x4\Sample_7\sample_7_20250307_182329_0003_0.tif
3,7,1,1000000.0,1741389809.619477,2025-03-07 18:23:29.619477,captured_images\2025-03-07_18-02-32\4x4\Sample_7\sample_7_20250307_182329_0003_1.tif
3,8,0,1000000.0,1741389828.215604,2025-03-07 18:23:48.215604,captured_images\2025-03-07_18-02-32\4x4\Sample_8\sample_8_20250307_182348_0003_0.tif
3,8,1,1000000.0,1741389828.215604,2025-03-07 18:23:48.215604,captured_images\2025-03-07_18-02-32\4x4\Sample_8\sample_8_20250307_182348_0003_1.tif
3,9,0,998045.0,1741389846.809497,2025-03-07 18:24:06.809497,captured_images\2025-03-07_18-02-32\4x4\Sample_9\sample_9_20250307_182406_0003_0.tif
3,9,1,1000000.0,1741389846.809497,2025-03-07 18:24:06.809497,captured_images\2025-03-07_18-02-32\4x4\Sample_9\sample_9_20250307_182406_0003_1.tif
3,10,0,839885.0,1741389865.422875,2025-03-07 18:24:25.422875,captured_images\2025-03-07_18-02-32\4x4\Sample_10\sample_10_20250307_182425_0003_0.tif
3,10,1,936726.0,1741389865.422875,2025-03-07 18:24:25.422875,captured_images\2025-03-07_18-02-32\4x4\Sample_10\sample_10_20250307_182425_0003_1.tif
3,11,0,702872.0,1741389884.024437,2025-03-07 18:24:44.024437,captured_images\2025-03-07_18-02-32\4x4\Sample_11\sample_11_20250307_182444_0003_0.tif
3,11,1,811365.0,1741389884.024437,2025-03-07 18:24:44.024437,captured_images\2025-03-07_18-02-32\4x4\Sample_11\sample_11_20250307_182444_0003_1.tif
3,12,0,807790.0,1741389902.640922,2025-03-07 18:25:02.640922,captured_images\2025-03-07_18-02-32\4x4\Sample_12\sample_12_20250307_182502_0003_0.tif
3,12,1,883300.0,1741389902.640922,2025-03-07 18:25:02.640922,captured_images\2025-03-07_18-02-32\4x4\Sample_12\sample_12_20250307_182502_0003_1.tif
3,13,0,945718.0,1741389921.230881,2025-03-07 18:25:21.230881,captured_images\2025-03-07_18-02-32\4x4\Sample_13\sample_13_20250307_182521_0003_0.tif
3,13,1,1000000.0,1741389921.230881,2025-03-07 18:25:21.230881,captured_images\2025-03-07_18-02-32\4x4\Sample_13\sample_13_20250307_182521_0003_1.tif
3,14,0,1000000.0,1741389939.929942,2025-03-07 18:25:39.929942,captured_images\2025-03-07_18-02-32\4x4\Sample_14\sample_14_20250307_182539_0003_0.tif
3,14,1,1000000.0,1741389939.929942,2025-03-07 18:25:39.929942,captured_images\2025-03-07_18-02-32\4x4\Sample_14\sample_14_20250307_182539_0003_1.tif
3,15,0,1000000.0,1741389958.538759,2025-03-07 18:25:58.538759,captured_images\2025-03-07_18-02-32\4x4\Sample_15\sample_15_20250307_182558_0003_0.tif
3,15,1,1000000.0,1741389958.538759,2025-03-07 18:25:58.538759,captured_images\2025-03-07_18-02-32\4x4\Sample_15\sample_15_20250307_182558_0003_1.tif
4,0,0,875135.0,1741390039.638619,2025-03-07 18:27:19.638619,captured_images\2025-03-07_18-02-32\4x4\Sample_0\sample_0_20250307_182719_0004_0.tif
4,0,1,998796.0,1741390039.638619,2025-03-07 18:27:19.638619,captured_images\2025-03-07_18-02-32\4x4\Sample_0\sample_0_20250307_182719_0004_1.tif
4,1,0,738336.0,1741390058.264858,2025-03-07 18:27:38.264858,captured_images\2025-03-07_18-02-32\4x4\Sample_1\sample_1_20250307_182738_0004_0.tif
4,1,1,889958.0,1741390058.264858,2025-03-07 18:27:38.264858,captured_images\2025-03-07_18-02-32\4x4\Sample_1\sample_1_20250307_182738_0004_1.tif
